data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-10-04 22:24:37.299562;212;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Valerie Woodruff;feminino;cartão de crédito
2025-10-05 16:12:40.521754;213;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Ilene Collins;feminino;cartão de crédito
2025-10-05 16:13:45.449035;214;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;John Sewell;masculino;boleto
2025-10-05 23:17:45.821142;215;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Tina Walker;feminino;dinheiro
2025-10-06 12:37:36.483114;216;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Donald Darnell;masculino;dinheiro
2025-10-06 15:36:40.857534;217;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Charles Blaschke;masculino;pix
2025-10-06 17:11:39.533800;218;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Aida Thomas;feminino;dinheiro
2025-10-06 17:12:35.783982;219;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Betty Bachrach;feminino;boleto
2025-10-06 17:34:40.520618;220;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Ursula Wilson;feminino;pix
2025-10-06 17:50:37.664770;221;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Alden Rippeon;masculino;dinheiro
2025-10-06 18:30:37.592802;222;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Randy Mcintosh;masculino;dinheiro
2025-10-06 20:05:41.538845;223;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Pearlie Amrhein;feminino;cartão de crédito
2025-10-06 20:32:38.280022;224;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Greg Picken;masculino;dinheiro
2025-10-06 22:09:45.018554;225;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Flora Watt;feminino;pix
2025-10-06 22:51:43.634697;226;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Kim Via;feminino;boleto
2025-10-07 12:56:42.307901;227;Florianópolis;Tiago Lima;Smartwatch Garmin;George Molina;masculino;cartão de crédito
2025-10-07 17:07:40.392102;228;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Everett Twitchell;masculino;dinheiro
2025-10-07 19:10:36.163620;229;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Richard Castro;masculino;pix
2025-10-08 17:37:37.847400;230;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Kim Parker;feminino;pix
2025-10-08 17:51:44.047477;231;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Carolyn Gibbs;feminino;dinheiro
2025-10-08 19:00:46.079705;232;São Paulo;Ana Oliveira;Tablet Apple Ipad;Heather Bills;feminino;boleto
2025-10-08 23:02:37.785275;233;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Mark Feinberg;masculino;cartão de crédito
2025-10-09 13:26:45.269304;234;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Vera Ramirez;feminino;boleto
2025-10-09 13:52:40.891929;235;Florianópolis;Tiago Lima;Smartwatch Garmin;Fidel Weiner;masculino;cartão de crédito
2025-10-09 19:28:36.687809;236;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Gary Rappa;masculino;boleto
2025-10-09 21:24:40.091787;237;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Pat Arredondo;feminino;boleto
2025-10-09 23:04:42.640879;238;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Carolyn Popham;feminino;dinheiro
2025-10-10 12:35:41.438747;239;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Douglas Munselle;masculino;pix
2025-10-10 16:23:39.764094;240;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Ricky Banks;masculino;dinheiro
2025-10-10 18:23:36.736876;241;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Renate Chancellor;feminino;pix
2025-10-10 21:10:39.159338;242;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Adam Waters;masculino;boleto
2025-10-10 21:39:40.734800;243;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Anthony Finch;masculino;cartão de crédito
2025-10-11 20:37:39.073425;244;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Stacie Brooks;feminino;dinheiro
2025-10-11 20:42:39.764472;245;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Matthew Lewis;masculino;dinheiro
2025-10-11 22:12:39.144440;246;São Paulo;Lucas Pereira;Tablet Apple Ipad;Mark Martinez;masculino;boleto
2025-10-11 22:58:43.821190;247;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Michael Hale;masculino;pix
2025-10-12 14:06:40.514185;248;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Kari Robinson;feminino;pix
2025-10-12 15:10:43.664991;249;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Shirley Canta;feminino;dinheiro
2025-10-12 16:56:38.345013;250;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Linda Rosenthal;feminino;dinheiro
2025-10-12 17:49:37.866404;251;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Richard Leta;masculino;cartão de crédito
2025-10-12 18:06:46.020922;252;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Scotty Basbas;masculino;pix
2025-10-12 19:22:42.134963;253;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Willard Brown;masculino;pix
2025-10-12 19:30:43.512731;254;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Russell Berry;masculino;dinheiro
2025-10-12 21:02:36.736325;255;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Sammy Miles;masculino;boleto
2025-10-12 22:44:37.243116;256;São Paulo;Ana Oliveira;Smartwatch Garmin;Robert Sharick;masculino;cartão de crédito
2025-10-13 13:59:45.852946;257;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Jay Dey;masculino;dinheiro
2025-10-13 14:16:40.567963;258;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Julia Nein;feminino;boleto
2025-10-13 16:51:39.338604;259;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Elizabeth Wheeler;feminino;boleto
2025-10-13 17:50:44.392807;260;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Wayne Brox;masculino;cartão de crédito
2025-10-13 18:00:42.581756;261;São Paulo;Ana Oliveira;Smartwatch Garmin;Walter Laird;masculino;pix
2025-10-13 19:39:38.356975;262;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Scott Sacco;masculino;pix
2025-10-13 20:32:43.928726;263;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Jimmy Collins;masculino;boleto
2025-10-14 14:26:39.343502;264;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Sandra Abrams;feminino;pix
2025-10-14 15:01:40.020896;265;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Matthew Louthan;masculino;boleto
2025-10-14 15:41:35.345698;266;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Len Pruitt;masculino;pix
2025-10-15 17:55:39.220658;267;Florianópolis;Gabriela Santos;Smartwatch Garmin;Frederick Perry;masculino;boleto
2025-10-15 20:57:37.842320;268;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Brenda Varnado;feminino;dinheiro
2025-10-15 22:16:40.016195;269;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Leroy Wilson;masculino;cartão de crédito
2025-10-16 13:34:39.535660;270;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Jackie Soule;masculino;cartão de crédito
2025-10-16 13:37:36.915787;271;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Kelvin Duke;masculino;pix
2025-10-16 13:48:35.684583;272;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Jacinto Mittendorf;masculino;cartão de crédito
2025-10-16 13:54:35.445093;273;São Paulo;Ana Oliveira;Tablet Apple Ipad;Christopher Hood;masculino;boleto
2025-10-16 15:58:36.427096;274;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Donald Diekmann;masculino;dinheiro
2025-10-16 17:35:42.107067;275;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Sylvia Chacon;feminino;cartão de crédito
2025-10-16 19:32:37.081293;276;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;David Boucher;masculino;dinheiro
2025-10-16 20:14:39.476527;277;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;David Patel;masculino;boleto
2025-10-16 21:30:40.791783;278;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Darrell Walsh;masculino;pix
2025-10-16 21:38:38.480032;279;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Kimberly Reid;feminino;dinheiro
2025-10-17 16:19:37.538078;280;São Paulo;Lucas Pereira;Tablet Apple Ipad;Leopoldo Aquil;masculino;boleto
2025-10-17 18:02:44.901867;281;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Calvin Yetsko;masculino;cartão de crédito
2025-10-17 19:43:38.428712;282;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Julie Knight;feminino;dinheiro
2025-10-17 22:31:44.214911;283;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Yolanda Stjohn;feminino;boleto
2025-10-18 15:31:39.052721;284;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Charles Ewald;masculino;dinheiro
2025-10-18 17:01:41.269328;285;São Paulo;Ana Oliveira;Smartwatch Garmin;Mae Moser;feminino;cartão de crédito
2025-10-18 19:08:39.375217;286;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;John Goodman;masculino;cartão de crédito
2025-10-18 20:37:37.671820;287;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Jacob Mages;masculino;cartão de crédito
2025-10-18 23:20:40.362311;288;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Kenneth Magness;masculino;boleto
2025-10-19 14:43:41.087830;289;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Sandra Piche;feminino;boleto
2025-10-19 18:41:44.633272;290;São Paulo;Lucas Pereira;Tablet Apple Ipad;Tomas Charlton;masculino;boleto
2025-10-19 19:16:38.181270;291;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Patrick Hand;masculino;pix
2025-10-19 19:35:43.985105;292;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Mirna Parkerson;feminino;cartão de crédito
2025-10-19 20:28:41.836774;293;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Peter Mosley;masculino;cartão de crédito
2025-10-19 22:30:35.551642;294;Florianópolis;Tiago Lima;Smartwatch Garmin;Diana Burns;feminino;pix
2025-10-20 12:48:40.474340;295;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;John Pilkington;masculino;pix
2025-10-20 13:33:41.053197;296;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Timothy Vires;masculino;boleto
2025-10-20 14:13:38.760913;297;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Sheila Sanderson;feminino;cartão de crédito
2025-10-20 14:34:40.521155;298;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Jack Hall;masculino;dinheiro
2025-10-20 14:39:35.653066;299;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Kristi Walker;feminino;dinheiro
2025-10-20 17:23:43.903505;300;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Barbara Scott;feminino;boleto
2025-10-20 20:07:38.811719;301;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Norman Wykes;masculino;cartão de crédito
2025-10-20 21:55:40.410058;302;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Alexis Tucker;feminino;cartão de crédito
2025-10-20 22:17:42.589002;303;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Joseph Ramirez;masculino;pix
2025-10-21 12:44:36.823632;304;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Courtney Thomas;feminino;pix
2025-10-21 15:58:38.549165;305;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Michael Morgan;masculino;dinheiro
2025-10-21 21:24:43.376822;306;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Angela Risinger;feminino;pix
2025-10-21 21:49:41.303511;307;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Ramon Emerson;masculino;boleto
2025-10-21 21:50:40.138541;308;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Robert Mauldin;masculino;pix
2025-10-22 17:02:40.403397;309;São Paulo;Lucas Pereira;Tablet Apple Ipad;Shizue Spalding;feminino;dinheiro
2025-10-22 18:51:40.228674;310;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Christine Williams;feminino;pix
2025-10-23 12:31:39.224240;311;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Anthony Saldana;masculino;boleto
2025-10-23 12:40:37.179413;312;São Paulo;Ana Oliveira;Tablet Apple Ipad;Steven Bombard;masculino;pix
2025-10-23 14:53:42.677439;313;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Amanda Waters;feminino;boleto
2025-10-23 15:40:45.505934;314;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Johnny Rosado;masculino;boleto
2025-10-23 17:27:41.084400;315;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Joseph Seidel;masculino;pix
2025-10-23 18:10:38.497438;316;São Paulo;Ana Oliveira;Smartwatch Garmin;Vito Barnes;masculino;pix
2025-10-23 18:26:39.389461;317;Florianópolis;Gabriela Santos;Smartwatch Garmin;Debra Mann;feminino;boleto
2025-10-23 20:03:39.475880;318;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Bobby Cantrell;masculino;pix
2025-10-23 20:57:35.948339;319;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Sally Bender;feminino;cartão de crédito
2025-10-23 21:15:43.555222;320;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Nicole Hodge;feminino;cartão de crédito
2025-10-24 14:21:41.767831;321;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Carroll Rivas;masculino;pix
2025-10-24 18:58:38.806224;322;Florianópolis;Tiago Lima;Tablet Apple Ipad;Theodore Taylor;masculino;cartão de crédito
2025-10-24 20:52:44.191287;323;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Jayne Smith;feminino;pix
2025-10-24 21:58:36.665557;324;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Joyce Martin;feminino;dinheiro
2025-10-24 23:18:36.146512;325;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Alice Eggimann;feminino;cartão de crédito
2025-10-24 23:24:43.305790;326;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Mary Astin;feminino;pix
2025-10-25 13:54:43.983432;327;São Paulo;Ana Oliveira;Fone de Ouvido Sony;James Walker;masculino;cartão de crédito
2025-10-25 14:27:39.674608;328;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Mark Lucchesi;masculino;dinheiro
2025-10-25 15:44:44.256589;329;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Allyson Yarbrough;feminino;dinheiro
2025-10-25 16:07:38.150190;330;São Paulo;Lucas Pereira;Tablet Apple Ipad;Elena Butler;feminino;cartão de crédito
2025-10-25 19:59:42.370381;331;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Troy Perry;masculino;cartão de crédito
2025-10-25 20:43:45.515859;332;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Jerry Sweatt;masculino;cartão de crédito
2025-10-26 12:31:39.384057;333;Florianópolis;Tiago Lima;Smartwatch Garmin;David Santiago;masculino;pix
2025-10-26 12:34:43.972542;334;Florianópolis;Gabriela Santos;Smartwatch Garmin;Mark Crutchfield;masculino;dinheiro
2025-10-26 12:38:42.656207;335;Florianópolis;Tiago Lima;Smartwatch Garmin;Rosaura Harris;feminino;pix
2025-10-26 12:50:43.491704;336;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Bridgett Christianson;feminino;boleto
2025-10-26 13:18:39.857634;337;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Albert Hewett;masculino;cartão de crédito
2025-10-26 15:47:38.479733;338;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Michael Carter;masculino;boleto
2025-10-26 18:01:35.354794;339;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Marissa Sun;feminino;boleto
2025-10-26 18:43:39.481803;340;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;June Hill;feminino;dinheiro
2025-10-26 23:11:45.435276;341;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Vickie Junkin;feminino;dinheiro
2025-10-27 15:21:45.244939;342;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Bernadette Williams;feminino;pix
2025-10-27 16:02:45.210014;343;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Cynthia Skousen;feminino;boleto
2025-10-27 16:25:44.258644;344;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Allison Sheehan;feminino;cartão de crédito
2025-10-27 21:52:43.059608;345;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Doris Harker;feminino;boleto
2025-10-27 22:25:35.423133;346;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Thomas Lee;masculino;dinheiro
2025-10-27 22:27:41.668218;347;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Mildred Schoberg;feminino;cartão de crédito
2025-10-27 22:45:45.849870;348;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Louis Davis;masculino;dinheiro
2025-10-28 13:12:40.227701;349;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;George Thomas;masculino;cartão de crédito
2025-10-28 13:54:38.493968;350;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Neal Chafin;masculino;cartão de crédito
2025-10-28 18:08:40.391162;351;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Ricky Marshall;masculino;boleto
2025-10-28 19:15:42.835245;352;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Stacy Palacios;feminino;cartão de crédito
2025-10-28 21:55:42.366645;353;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Heather Heffernan;feminino;dinheiro
2025-10-28 22:27:40.815083;354;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Paul Bundick;masculino;dinheiro
2025-10-28 22:55:41.573412;355;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Dennis Pickhardt;masculino;cartão de crédito
2025-10-28 23:23:40.705716;356;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Christopher Pahulu;masculino;boleto
2025-10-29 13:51:45.266233;357;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Michael Orellana;masculino;boleto
2025-10-29 21:14:35.740398;358;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Sonya Manning;feminino;boleto
2025-10-29 22:50:44.218791;359;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Debra Hogan;feminino;boleto
2025-10-29 23:25:45.317662;360;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Laurie Russell;feminino;boleto
2025-10-30 12:33:35.272666;361;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Jacqueline Hansen;feminino;pix
2025-10-30 17:35:41.892230;362;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Kenneth Hudnell;masculino;dinheiro
2025-10-30 21:16:40.563153;363;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Virginia Mcmasters;feminino;boleto
2025-10-30 22:58:40.089063;364;São Paulo;Ana Oliveira;Smartwatch Garmin;Maria Rivero;feminino;pix
2025-10-31 12:30:43.994599;365;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Thomas Gamboa;masculino;boleto
2025-10-31 14:10:39.817069;366;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Shannon Poplin;feminino;pix
2025-10-31 14:16:37.120031;367;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Evelyn Phillips;feminino;dinheiro
2025-10-31 15:54:39.535201;368;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Earnest Vasquez;masculino;boleto
2025-10-31 17:36:40.408628;369;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Carl Phillips;masculino;dinheiro
2025-10-31 17:49:36.992666;370;Florianópolis;Tiago Lima;Tablet Apple Ipad;Benjamin Bassler;masculino;pix
2025-10-31 18:14:36.301026;371;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Stephen Roupe;masculino;dinheiro
2025-10-31 19:06:37.536116;372;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Mildred Petty;feminino;cartão de crédito
2025-10-31 19:32:36.487979;373;Florianópolis;Tiago Lima;Tablet Apple Ipad;Jeffrey Mccormick;masculino;cartão de crédito
2025-10-31 20:40:37.588560;374;Florianópolis;Tiago Lima;Notebook Dell Inspiron;John Jauregui;masculino;pix
2025-11-01 13:36:41.782977;375;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Cari Studler;feminino;boleto
2025-11-01 13:59:37.570274;376;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Brian Griffith;masculino;dinheiro
2025-11-01 15:30:44.166286;377;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Nicholas Avilla;masculino;cartão de crédito
2025-11-01 18:27:44.122301;378;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Arlene Hobson;feminino;dinheiro
2025-11-01 20:07:37.715587;379;Florianópolis;Tiago Lima;Tablet Apple Ipad;Iva Johnson;feminino;boleto
2025-11-01 20:17:40.094353;380;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Anne Irish;feminino;boleto
2025-11-01 22:41:37.978637;381;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Ronald Picard;masculino;pix
2025-11-02 14:05:37.355585;382;São Paulo;Lucas Pereira;Smartwatch Garmin;Janette Foster;feminino;pix
2025-11-02 15:57:38.946509;383;Florianópolis;Gabriela Santos;Smartwatch Garmin;Beth Bryson;feminino;cartão de crédito
2025-11-02 16:29:46.075351;384;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Anglea Dayton;feminino;cartão de crédito
2025-11-02 22:26:37.577645;385;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Stan Heacock;masculino;pix
2025-11-02 22:33:40.231720;386;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Brittany Robinson;feminino;pix
2025-11-03 13:27:36.914574;387;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Theresa Lowe;feminino;boleto
2025-11-03 15:49:39.011335;388;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Harold Cain;masculino;dinheiro
2025-11-03 22:20:39.201327;389;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Daniel Guinn;masculino;cartão de crédito
2025-11-03 23:26:45.940782;390;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Robert Jones;masculino;boleto
2025-11-04 13:57:44.259842;391;São Paulo;Lucas Pereira;Tablet Apple Ipad;Glen Wenrich;masculino;cartão de crédito
2025-11-04 20:20:45.860198;392;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Kathy Shelton;feminino;pix
2025-11-05 12:34:44.253702;393;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Michael Reilly;masculino;boleto
2025-11-05 14:28:44.809403;394;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Shirley Robinson;feminino;dinheiro
2025-11-05 18:59:41.400552;395;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Jeffrey Rufus;masculino;cartão de crédito
